national_id,full_name,dob,nationality,is_blacklisted,past_default,credit_history_years
97966797315,Phan Thuy Hoa,12/3/1961,Vietnam,1,0,12
73528761556,Dang My Trung,7/8/1999,Vietnam,1,1,6
82705763846,Chau Bao Tai,5/16/1966,Vietnam,1,1,1
37367974176,Nguyen Huy Giang,10/17/1971,Vietnam,0,0,0
64490300352,To Hoang Nam,3/12/2004,Vietnam,1,0,2
92844145898,Nguyen Huu Diep,1/22/1933,Vietnam,0,0,26
61996567076,Phan Tuan Yen,6/26/1965,Vietnam,1,0,1
61155949168,Dinh Thu Dung,6/11/1982,Vietnam,1,0,11
69880553217,Phung Thanh Tu,12/8/1994,Vietnam,1,1,2
68954542356,Nguyen Phuc Khoa,4/19/1980,Vietnam,1,1,1
77654948101,Ngo Phuong Phuc,11/30/1999,Vietnam,0,0,6
26589466701,Mac Phuc Khoa,11/6/1937,Vietnam,0,0,10
66486925861,Trinh Gia Binh,12/17/1994,Vietnam,1,1,8
28238519021,Tran My Ha,5/28/1959,Vietnam,1,0,16
87480024732,To Huy Son,9/17/2005,Vietnam,1,0,1
35053748867,Hoang Diem Trung,9/27/1998,Vietnam,1,0,2
42563908309,Nguyen Thu Ha,11/4/2006,Vietnam,1,1,1
99701720849,Ho Huu Phong,10/30/2002,Vietnam,0,0,0
97043932561,Hoang Huy Dat,6/28/1976,Vietnam,1,1,3
73604826969,Do Ngoc Hieu,12/16/1992,Vietnam,0,0,0
46223872027,Tran Hoang Vy,8/20/1975,Vietnam,1,0,9
45305701608,Le Thu Phuc,2/14/1982,Vietnam,1,1,2
76506724341,Ngo Phuong Trung,2/3/1952,Vietnam,0,0,1
72117866039,Hoang Quang Kien,12/18/2003,Vietnam,1,1,2
38954095733,Dang Gia Anh,5/3/2001,Vietnam,1,0,4
18835389288,Pham Van Thang,3/3/1980,Vietnam,0,0,0
46658919238,Huynh Thuy Nhan,10/25/1972,Vietnam,0,0,20
51096114272,Do Thi Cuong,9/29/1985,Vietnam,1,1,2
57419650944,Truong Ngoc Quy,10/15/1978,Vietnam,0,0,2
15658068082,Le Huu Kien,11/20/1974,Vietnam,1,1,15
43822638714,Hoang Van Thang,5/30/1947,Vietnam,0,0,0
42502195514,Doan Hoang Trung,11/19/2006,Vietnam,0,0,0
22956181394,Pham Hoang Khang,7/31/1991,Vietnam,1,1,5
38753626145,Kieu Quang Yen,12/29/1990,Vietnam,1,1,1
30607119285,Dao Van Nghia,1/14/1977,Vietnam,0,0,0
94536331532,To Diem Khoa,2/8/1988,Vietnam,0,0,0
17259190266,Phung Minh Mai,12/18/1953,Vietnam,0,0,1
33229159473,Truong Hoang Lan,2/19/1962,Vietnam,0,0,23
42100121951,Nguyen Duc Trang,7/21/2003,Vietnam,1,1,1
92803195201,Vu Gia Diep,9/5/1965,Vietnam,1,1,22
14007384125,To Duc Hieu,2/15/1992,Vietnam,0,0,0
27459170319,Dao Xuan Nhan,3/7/1954,Vietnam,0,0,18
20675872060,Lam Huu Binh,3/18/1933,Vietnam,0,0,1
11153084576,Phung Thi Cuong,7/11/1978,Vietnam,0,0,4
92797213567,Duong Phuong Thinh,6/7/1967,Vietnam,1,1,6
82958765429,Ho Tuan Lan,4/21/1971,Vietnam,1,1,1
78477120548,Do Quoc Diep,3/24/1997,Vietnam,0,0,0
20418179213,Le Bao Phong,9/24/1975,Vietnam,1,1,17
30346895715,Huynh Van Anh,9/29/1961,Vietnam,0,0,15
23161198574,Phung Diem Loc,9/5/1970,Vietnam,1,0,12
86807350363,Dao Van Lan,9/2/1973,Vietnam,1,1,14
22149867266,Vu Duc Son,4/5/1962,Vietnam,1,1,2
61962248637,Dinh Thuy Toan,1/17/1930,Vietnam,1,1,3
13684403413,Nguyen Bao Thang,8/12/1991,Vietnam,0,0,0
66710330325,Chau Dinh Diep,11/8/1992,Vietnam,1,1,2
55285251773,Vo Thanh Loc,1/18/1968,Vietnam,1,0,7
34698313107,Chau Thi Trung,3/26/1933,Vietnam,1,1,3
71234423546,Kieu Nhu Dat,10/28/1962,Vietnam,1,1,10
12677483103,Phung Tuyet Anh,5/11/1956,Vietnam,1,1,3
72664443737,Mac Gia Kien,3/14/2008,Vietnam,1,0,1
23335013452,Ngo Thanh Nhan,5/23/1999,Vietnam,0,0,7
66516578241,Ly Thu Toan,8/22/1991,Vietnam,1,1,13
18510239283,Ngo Xuan Phuc,11/26/1977,Vietnam,1,1,9
77996085868,Dinh My Tu,6/9/1951,Vietnam,1,1,8
86795224053,Vu Thu Yen,4/12/1943,Vietnam,0,0,2
99420882969,Phung Dinh Tu,11/5/1987,Vietnam,0,0,1
62672194299,Dinh Thuy Son,7/13/1995,Vietnam,0,0,0
69485075822,Huynh Thanh Linh,11/26/1992,Vietnam,1,1,4
19754380449,Do Diem Thinh,11/24/1998,Vietnam,1,1,4
70683470530,Dao Thu Binh,12/14/1995,Vietnam,0,0,0
62056637729,Le Huy Tu,8/12/1986,Vietnam,0,0,11
38893812234,Do Huy Lan,10/15/2003,Vietnam,1,1,1
69039028628,Dang Xuan Hoa,5/12/1976,Vietnam,1,1,6
39010799347,Pham Ngoc Anh,3/26/1979,Vietnam,1,0,3
85204980113,Ngo Quoc Nam,6/24/1997,Vietnam,0,0,0
27870397717,Pham Duc Thang,7/25/1990,Vietnam,1,1,12
68792608774,Pham Gia Nhan,1/18/1996,Vietnam,1,1,4
85745608300,Hoang Manh Kien,6/28/1981,Vietnam,1,0,1
93978829186,Lam Tien Giang,7/1/1988,Vietnam,1,1,9
79650210906,Dang Tuyet Phuc,12/23/1981,Vietnam,0,0,0
80774925890,Kieu Thi Linh,5/20/1976,Vietnam,1,0,6
28907886147,Pham Quoc Hoa,9/24/1957,Vietnam,1,0,1
29977552685,Huynh Nhu Cuong,11/6/1999,Vietnam,0,0,4
92764926440,Duong Hoang Nam,8/17/1970,Vietnam,1,0,2
69599723913,Dinh Tuyet Cuong,10/27/1977,Vietnam,1,0,16
33951305047,Dinh Thu Thang,6/18/1991,Vietnam,1,0,8
69453042739,Le Phuc Kien,3/23/1960,Vietnam,1,1,24
22772090730,Dang Nhu Lan,11/3/1966,Vietnam,0,0,3
21525319367,Trinh Quang Huong,12/16/2008,Vietnam,0,0,0
93962357060,Dang Tien Thang,12/18/2001,Vietnam,0,0,6
70980639650,Ngo Tuan Toan,8/28/1963,Vietnam,0,0,10
61498348296,Lam Duc Nghia,6/17/1988,Vietnam,0,0,0
29908681234,Phan Thanh Khang,2/2/1966,Vietnam,0,0,0
56487808501,Kieu Tien Toan,8/5/1979,Vietnam,1,1,3
71568539304,Lam Thu Nhat,12/31/1997,Vietnam,1,1,8
76323652817,Phan Tuan Phong,9/14/1983,Vietnam,1,0,7
15034897299,Dang Nhu Binh,2/1/1993,Vietnam,1,1,1
55259437077,To Thi Giang,6/30/1989,Vietnam,1,0,9
35217062430,Trinh Duc Binh,5/5/1974,Vietnam,1,1,10
95160036163,Vo Tuyet Yen,8/5/2006,Vietnam,0,0,0
54515309003,Bui Duc Trung,6/23/1967,Vietnam,1,1,7
16587361302,Hoang Van Hieu,11/30/1990,Vietnam,1,1,6
99447569452,To Gia Ha,8/31/2000,Vietnam,1,1,2
75006445302,Nguyen Dinh Thao,2/9/2002,Vietnam,1,1,1
51996639962,Kieu Phuc Khoa,5/13/1980,Vietnam,0,0,2
36129117260,Dang Huu Yen,7/28/1939,Vietnam,0,0,0
31519574786,Duong Duc Diep,11/22/1973,Vietnam,1,1,1
64892837940,Duong Dinh Khoa,8/1/1944,Vietnam,1,0,8
68300371442,Dinh Ngoc Anh,7/7/1960,Vietnam,1,0,16
62775678842,Phan Anh Kien,5/12/1990,Vietnam,1,0,6
77677680980,Huynh Phuc Khang,4/5/1930,Vietnam,0,0,0
70132056193,Trinh Manh Quy,5/17/1979,Vietnam,0,0,19
73182883418,Phan Hoang Khoa,1/15/1930,Vietnam,1,1,6
25333072658,Huynh Van Diep,12/26/1989,Vietnam,0,0,0
40737446989,Vo Ngoc Binh,11/14/1959,Vietnam,1,1,22
14670999178,Vu Gia Nam,7/18/2007,Vietnam,0,0,0
14296151097,Trinh Nhu Giang,9/21/1978,Vietnam,1,0,1
80365909671,Ho Quoc Nhan,8/24/1978,Vietnam,0,0,1
58785749085,To Xuan Linh,11/15/1982,Vietnam,0,0,8
44026967478,Hoang Phuc Phong,7/7/1984,Vietnam,1,0,1
18631630288,Mai Tien My,3/11/1987,Vietnam,1,0,5
29453937531,Nguyen Dinh Giang,4/25/1982,Vietnam,1,1,12
80712754463,Ly Huy Phuc,7/12/2005,Vietnam,0,0,0
44294636917,Vu Phuong Son,10/1/1941,Vietnam,0,0,0
85558441495,Nguyen Xuan Hoa,12/11/1987,Vietnam,1,1,20
57262497808,Lam Hoang Khang,7/13/1992,Vietnam,1,1,5
52603207822,Pham My Vy,1/18/1977,Vietnam,0,0,0
78845714907,Mai My Mai,2/13/2001,Vietnam,1,0,2
14875877832,Mac Dinh Nam,7/3/2006,Vietnam,1,1,2
76723585029,To Gia Trung,1/11/1984,Vietnam,1,1,12
58253861730,Chau Quoc Thinh,1/18/1966,Vietnam,0,0,1
56866935524,Dang Nhu Giang,5/2/1984,Vietnam,1,0,2
63605923504,Vu Thi Diep,5/2/1966,Vietnam,0,0,23
49845363456,Mac Nhu Son,6/29/1985,Vietnam,0,0,2
28197978444,Vu Tuan Tu,2/27/1984,Vietnam,1,1,6
15414226336,Kieu Tuyet Dung,9/7/1970,Vietnam,1,1,12
22824547696,Vo Quang Dat,9/16/1982,Vietnam,1,0,2
97502849371,Dinh Tuyet Loc,2/6/1965,Vietnam,1,1,3
28987288584,Bui Nhu Kien,10/23/1982,Vietnam,1,1,17
50784605930,Doan Thanh Cuong,10/17/1930,Vietnam,1,1,3
48813280916,To Phuong Phuc,3/24/1960,Vietnam,0,0,0
18075620079,Do Phuc Huong,6/18/2002,Vietnam,1,0,2
27832641838,Phan My Lan,1/12/1993,Vietnam,1,1,10
76816825743,Tran Bao Nhat,2/15/1988,Vietnam,1,0,2
58396087714,Hoang Xuan Cuong,11/25/1983,Vietnam,1,0,3
70593724648,Ly Van Thang,8/14/1955,Vietnam,1,1,7
54404544696,Truong Hoang Thang,10/19/1999,Vietnam,1,0,9
59830365871,Do Minh Quy,8/27/1960,Vietnam,1,1,5
89191751159,Phung Thi My,7/3/1983,Vietnam,0,0,4
98208579023,Huynh Xuan Huong,6/6/1998,Vietnam,0,0,0
85808286469,Vo Nhu Huong,11/7/1989,Vietnam,1,1,1
64461850394,Truong Thanh Thinh,2/14/1979,Vietnam,0,0,16
69066077410,Ho Huu Nam,4/14/2005,Vietnam,1,1,2
89077742889,Mai Quang Vy,2/10/1998,Vietnam,0,0,0
29323867553,Ho Quang Loc,8/3/1985,Vietnam,0,0,0
27037882665,Truong Xuan Thang,10/4/1999,Vietnam,0,0,0
18200958214,Pham My Tai,4/20/1986,Vietnam,1,1,5
73339465543,Mai My Thinh,8/23/1945,Vietnam,0,0,0
60101605957,Dinh Phuong Toan,11/15/1989,Vietnam,0,0,5
66553189547,Chau Phuc Mai,3/23/1974,Vietnam,0,0,4
98627514897,Dao Thuy Phong,5/12/1991,Vietnam,1,0,7
82884711851,Ngo My My,2/3/1963,Vietnam,0,0,15
50040253772,Huynh Phuc Nhat,6/1/1972,Vietnam,0,0,0
16122610510,Vo Thi Nam,11/14/1969,Vietnam,1,0,8
29124263456,Huynh Thu Yen,5/14/1977,Vietnam,1,0,21
43629413276,Mac Tien Cuong,1/10/1995,Vietnam,0,0,0
20100809828,Vo Minh Huong,5/9/2004,Vietnam,1,1,1
29862248207,To Tuan Dat,5/25/1984,Vietnam,1,0,8
90803128224,Do Dinh Nghia,7/10/2001,Vietnam,1,1,1
63906418298,Tran Huy Khoa,2/8/1976,Vietnam,1,1,5
26298555574,To Quoc Quy,5/13/1987,Vietnam,0,0,0
21859255933,Chau Tuan Trung,5/1/1985,Vietnam,0,0,0
91034852428,Ho Hoang Hieu,3/20/1983,Vietnam,0,0,0
48668761472,Vo Thi Trung,7/3/1971,Vietnam,0,0,0
40554455959,Ho Huu Khoa,9/18/1976,Vietnam,0,0,7
25172996719,Hoang Quoc Nam,11/16/1972,Vietnam,1,1,10
35259295471,Bui Nhu Ha,1/24/1964,Vietnam,1,1,20
76520804306,Chau Thu Cuong,12/19/1981,Vietnam,0,0,1
27831323040,Dinh Van Vy,2/21/1967,Vietnam,1,1,8
77979710056,Tran Gia Mai,5/9/1986,Vietnam,1,1,1
38051459639,Phung Thuy Cuong,2/1/1969,Vietnam,1,1,2
58027236065,To Tuyet Nhan,4/2/1946,Vietnam,0,0,4
79122920521,Pham Tuyet Mai,6/28/1968,Vietnam,0,0,5
37265007425,Truong Hoang Vy,1/16/2000,Vietnam,0,0,0
42874464864,Le Ngoc Quy,11/22/1961,Vietnam,1,0,4
34493475313,Mac Thuy Dung,8/12/1980,Vietnam,1,1,10
99957134328,Doan Anh Phong,7/30/2005,Vietnam,1,1,3
58542741543,Ngo Phuc Nam,11/21/1976,Vietnam,1,1,1
81251725060,Ngo Thi Phong,9/3/1950,Vietnam,1,1,2
54352981851,Truong Minh Nghia,1/25/1961,Vietnam,1,1,1
76196109006,Vu Tuan Trang,1/14/1996,Vietnam,1,1,2
59406073431,Dang Diem Mai,12/31/1985,Vietnam,0,0,12
40121629644,Ly Hoang Binh,7/30/1954,Vietnam,1,1,8
70471054694,Dao My Nhat,5/26/1969,Vietnam,0,0,0
11423377692,Vu Thu Tu,2/3/1962,Vietnam,0,0,0
15418233082,Le Phuong Son,12/5/1990,Vietnam,0,0,0
95863861079,Duong Thanh Lan,11/21/1989,Vietnam,1,1,2
67520683674,Vo Phuong Giang,4/25/1980,Vietnam,1,1,9
70175217494,Trinh Huy Ha,2/16/1968,Vietnam,1,0,15
77448449001,Mac Huu Nghia,10/6/1963,Vietnam,1,0,3
23875961531,Kieu Diem Huong,4/16/1970,Vietnam,0,0,0
56582196734,Chau Tuyet Nhat,9/16/1988,Vietnam,1,1,1
25863877253,Pham Minh Binh,5/25/1997,Vietnam,1,1,2
22603522362,Ngo Phuc Hieu,8/31/2003,Vietnam,1,1,2
75855892950,Vu Manh Linh,8/31/1961,Vietnam,0,0,0
71655408059,Vo Tuyet Tu,6/4/1998,Vietnam,1,0,1
81757811948,Phan Van Phong,7/23/1983,Vietnam,1,1,3
63093773220,Dao Bao Anh,5/6/2007,Vietnam,1,1,1
58648571789,Trinh Anh Nghia,11/18/1993,Vietnam,0,0,0
47215515886,Dang Tuan Yen,12/12/1969,Vietnam,1,1,12
40399888281,Doan Thanh Mai,6/20/1975,Vietnam,0,0,4
99579125979,Ho Bao Nhat,3/8/2003,Vietnam,1,0,2
64529990542,Phung Thu Quy,7/30/1947,Vietnam,0,0,0
87576839755,Chau Nhu Binh,11/17/1937,Vietnam,1,1,10
38753578474,Bui Dinh Thinh,10/16/1979,Vietnam,1,1,13
18439402218,Ngo Gia Hieu,1/9/2006,Vietnam,0,0,0
80115941542,To Duc Phong,8/20/2008,Vietnam,0,0,0
88777099585,Tran Quoc Thao,6/6/1994,Vietnam,1,1,2
71892918048,Duong Thi Vy,4/9/1983,Vietnam,0,0,0
71064114366,Dang Nhu Tu,10/13/1991,Vietnam,1,1,3
70733795318,Truong Nhu Loc,1/24/1963,Vietnam,1,0,1
45554771621,Pham Xuan Loc,3/7/1998,Vietnam,1,0,6
42472182166,Phung Phuc Quy,2/17/2002,Vietnam,1,1,1
63043031020,Phung Duc Thang,7/11/1961,Vietnam,1,0,16
80131493919,Pham Gia Phuc,11/1/1983,Vietnam,0,0,0
57552799682,Duong Quoc Binh,4/7/2005,Vietnam,0,0,0
32508379732,Ly Thu Anh,8/5/2004,Vietnam,1,1,1
28467662951,Ly Tuyet Tai,8/16/1972,Vietnam,1,1,2
81751301739,Pham Diem Loc,4/20/1994,Vietnam,1,0,3
43012084333,Trinh Huy Toan,11/23/1999,Vietnam,1,0,6
97330505577,Hoang Duc Linh,7/8/1975,Vietnam,1,1,2
46949002781,Chau Dinh Khoa,6/10/1961,Vietnam,0,0,0
42541255363,Truong Minh Khoa,12/24/1981,Vietnam,1,1,11
88563300320,Ho My Loc,6/8/1937,Vietnam,0,0,20
66531830860,Le Thuy Toan,9/27/1989,Vietnam,1,0,5
88673615316,Phung Huu Binh,8/17/1939,Vietnam,1,1,1
39141497005,Bui Nhu Mai,11/24/1960,Vietnam,1,1,8
25337111392,Nguyen Minh Linh,5/4/1944,Vietnam,0,0,2
83746083430,Ho Phuong Phuc,9/12/1996,Vietnam,1,1,2
19599709872,Kieu Xuan Nhat,2/14/1972,Vietnam,1,1,5
98235781707,Le Thi Phuc,4/9/1974,Vietnam,0,0,3
76877483554,Doan Dinh Thao,3/12/1967,Vietnam,1,0,11
57260743029,Bui Thanh Thao,7/18/1980,Vietnam,1,0,8
59000412932,Ho Manh Dung,4/10/2002,Vietnam,1,0,2
92640932972,Ho Diem Anh,8/15/1932,Vietnam,1,1,16
58908000591,Tran Ngoc Trang,5/27/1994,Vietnam,1,1,1
99028221996,Do Diem Dat,5/21/1999,Vietnam,1,1,2
37339307696,Do Thu Binh,3/26/1998,Vietnam,1,1,4
24857297782,Trinh Tuyet Khoa,7/29/2006,Vietnam,1,1,1
59693995119,To Bao Son,3/8/1944,Vietnam,1,1,22
44895986574,Bui Anh Nhat,5/10/1965,Vietnam,1,1,3
11652748636,Dang Thanh Huong,5/9/1998,Vietnam,1,0,1
88244761240,Hoang Phuong Tu,8/25/1969,Vietnam,1,1,2
81290882293,Vo Hoang Mai,11/22/1964,Vietnam,0,0,0
19040747906,Le Tien Binh,12/15/2002,Vietnam,0,0,1
74929069295,Ly Bao Toan,2/21/1973,Vietnam,1,1,5
69700600856,Pham My Son,3/28/1985,Vietnam,1,1,1
17645449450,Dang Tien Dat,1/30/1939,Vietnam,1,1,5
34596381740,Hoang Huu Anh,12/30/1944,Vietnam,0,0,1
11721935721,Do Tuan Quy,7/21/1976,Vietnam,1,0,10
15750039469,Tran Phuong Anh,5/6/1996,Vietnam,0,0,0
65633865112,Ly Minh Dung,6/10/1984,Vietnam,1,1,5
84047009777,To Tuyet Giang,4/5/1984,Vietnam,0,0,3
18243950391,Truong Minh Quy,8/21/1966,Vietnam,1,1,3
39399595347,Chau Tuyet Nhan,2/24/2003,Vietnam,1,0,2
67647340788,Dao Nhu Thinh,6/28/1970,Vietnam,1,1,7
70079920949,Duong Tuan Thao,12/8/2000,Vietnam,1,0,5
32915509261,Phung Tuan Thinh,3/14/1996,Vietnam,1,1,3
83754854027,Hoang Tuan Yen,3/21/1972,Vietnam,0,0,12
39246039226,Pham Anh Binh,9/18/2004,Vietnam,0,0,0
99883312580,To Ngoc Phong,6/5/1978,Vietnam,1,1,1
30564769990,Hoang Duc Thao,8/16/1971,Vietnam,1,1,3
64009779460,Le Diem Kien,4/3/2001,Vietnam,1,1,1
83043574582,Kieu Ngoc Khoa,7/5/1946,Vietnam,0,0,0
65262698303,Do Phuc Binh,9/9/1999,Vietnam,1,0,4
89312216612,To Thu Mai,2/10/1963,Vietnam,0,0,2
89130378364,To Bao Ha,3/4/1996,Vietnam,1,1,1
29713246866,Phung Thu Linh,7/8/1994,Vietnam,0,0,0
78108008557,Phung Manh Phuc,5/17/1999,Vietnam,0,0,0
10672608300,Trinh Manh Quy,4/12/1989,Vietnam,0,0,0
24746304534,Kieu Huy Thinh,11/7/1944,Vietnam,1,1,1
74978938466,Doan Hoang Tu,5/12/2007,Vietnam,1,0,1
77962845484,Ngo Gia Binh,2/17/1987,Vietnam,0,0,0
77024160862,Duong Gia Anh,12/12/1941,Vietnam,0,0,7
80175323643,Bui Xuan Quy,10/13/1963,Vietnam,1,0,23
95740263233,Ho Duc Tai,1/1/1962,Vietnam,1,1,7
68407773623,Ho Huy Khang,11/12/1961,Vietnam,0,0,0
18696198635,Mac Thanh Thinh,7/2/1987,Vietnam,0,0,0
96833188772,Dao Manh Hoa,1/7/1953,Vietnam,0,0,1
36705401750,Chau Thanh Dung,3/4/2004,Vietnam,0,0,0
39121719493,Trinh Tuyet Quy,9/30/2006,Vietnam,1,1,1
94467217651,Trinh Ngoc Hoa,5/27/1982,Vietnam,1,0,19
28381853354,Lam Tuan Dung,5/25/1940,Vietnam,0,0,0
16454696502,Vu Gia Hieu,12/5/1983,Vietnam,0,0,8
37509824740,Phan Huu Lan,3/16/1971,Vietnam,0,0,11
80376053507,Pham Duc Thao,10/28/1991,Vietnam,1,1,7
58223736211,Dao Tien Quy,7/24/1995,Vietnam,0,0,2
98406112417,Phan Huy Phong,2/24/1967,Vietnam,1,1,17
42636958959,Dinh Thu Toan,4/13/1981,Vietnam,1,1,2
68231011681,Doan Nhu Lan,12/28/1987,Vietnam,1,1,4
31141357209,Bui Quang Lan,8/16/1990,Vietnam,0,0,6
41398814928,Phung Duc Trung,8/27/1999,Vietnam,0,0,0
44135456040,Duong Tuyet Son,7/18/1979,Vietnam,1,1,1
56361481243,Hoang Quoc Binh,8/21/1972,Vietnam,0,0,0
37952202961,Kieu Thanh Phong,11/29/1991,Vietnam,1,0,7
96465593189,Mai Gia Dat,8/18/1968,Vietnam,1,1,23
84655547678,Mac Huu Ha,5/30/1961,Vietnam,1,1,7
19626181969,Ho Xuan Son,1/23/1946,Vietnam,1,1,7
98918199187,Hoang Huu Thang,11/10/1968,Vietnam,1,0,2
12920728471,Huynh Gia My,11/16/1982,Vietnam,1,0,8
51171391609,Vo Tuyet Son,7/15/1950,Vietnam,1,0,1
93411455277,Mai Van Linh,7/9/1977,Vietnam,1,1,2
94055720036,Huynh Minh Cuong,7/26/1951,Vietnam,0,0,0
23305877456,Ho Diem Lan,12/8/2005,Vietnam,1,1,1
82556750440,Chau Tuan Mai,8/8/1998,Vietnam,1,1,6
84034983947,Dao Thuy Diep,4/16/1996,Vietnam,1,0,1
55720164221,Doan Hoang Huong,5/2/1987,Vietnam,1,0,13
16696722644,Chau Nhu Nam,9/2/1962,Vietnam,1,0,8
56207087188,Ho Huy Phong,3/6/1975,Vietnam,0,0,2
45080680139,Dao Minh Nam,5/23/2002,Vietnam,0,0,0
68760776428,Vo Dinh My,4/17/1972,Vietnam,0,0,0
54468386999,Kieu Xuan Son,11/12/1985,Vietnam,0,0,0
41598298807,Lam Dinh Khoa,1/17/1986,Vietnam,1,1,5
19008946801,Lam My Tu,8/4/1972,Vietnam,1,0,16
55433564487,Lam Van Trung,7/9/1991,Vietnam,0,0,14
42263891135,Ly Thu Nhan,9/26/1936,Vietnam,1,1,1
68084256159,Vu Ngoc Toan,3/23/1963,Vietnam,1,1,1
82475523496,Mac Hoang Yen,3/28/1964,Vietnam,0,0,0
74820230418,Duong Nhu Linh,9/9/1936,Vietnam,1,1,26
49025503557,Le Quang Vy,12/8/1990,Vietnam,0,0,3
23387802988,Nguyen Quang Son,8/5/1974,Vietnam,1,0,5
92978821721,Nguyen Huu Thinh,6/20/2004,Vietnam,1,1,2
43133869148,Huynh Tuyet Binh,10/31/1986,Vietnam,1,1,12
72366131614,Le Phuc Tai,4/12/1960,Vietnam,1,0,2
79549893444,Truong Thuy Yen,1/24/2001,Vietnam,1,0,1
79155458875,Bui My My,8/20/1972,Vietnam,0,0,0
49325618256,Le Tien Linh,2/12/1964,Vietnam,1,1,5
84433863078,Duong Tien Nhat,9/11/1962,Vietnam,0,0,7
19239927243,Ho Tuyet Vy,5/17/1970,Vietnam,0,0,0
93420524952,Mac Ngoc Khang,5/21/2000,Vietnam,1,0,1
52600082033,Dang Thanh Dat,1/20/2003,Vietnam,1,0,5
10560459602,Phan Tuan Hieu,1/9/1988,Vietnam,1,1,2
62305936946,Chau Thi Toan,8/25/2005,Vietnam,1,1,2
71592090471,Truong Thuy Quy,5/16/2005,Vietnam,0,0,0
57257058099,Ho Manh Binh,2/9/1961,Vietnam,0,0,0
81755304249,Do Thanh My,10/14/1968,Vietnam,1,1,5
56368022198,To Bao Trung,5/26/1936,Vietnam,0,0,0
74010935918,Nguyen Manh Lan,5/20/1974,Vietnam,0,0,0
83247489523,Pham Thanh Khang,8/24/1993,Vietnam,0,0,0
59566156834,Pham Huu Khoa,2/28/1958,Vietnam,1,0,20
67090954063,Doan Tien Hieu,6/15/1999,Vietnam,0,0,0
26506631568,Mac Anh Trung,7/15/2006,Vietnam,1,0,1
71538990581,Tran Thanh Vy,8/7/1977,Vietnam,0,0,2
90286112775,Nguyen Van Giang,5/3/1989,Vietnam,0,0,0
70199297084,Trinh Hoang Yen,3/13/1981,Vietnam,0,0,6
24925877157,Ngo Van Nhat,1/2/1983,Vietnam,0,0,1
16825870940,Hoang Dinh Phuc,11/27/1987,Vietnam,0,0,0
39951295844,Vo Thi Tu,8/1/1991,Vietnam,1,0,5
98836151958,Dinh Tuyet Phong,6/26/1979,Vietnam,1,1,15
26543784085,Trinh Minh Khang,12/18/1982,Vietnam,1,1,1
18442796564,Ho Phuc Tai,8/30/1965,Vietnam,0,0,0
88658617830,Huynh Quang Vy,1/22/1965,Vietnam,1,0,13
75351558012,Bui Tien Quy,1/12/1981,Vietnam,1,1,3
94831525720,Le Diem Nghia,1/9/1968,Vietnam,0,0,0
59733886115,Mac My Nhan,3/8/2008,Vietnam,1,0,1
12593582675,Vo Van Huong,6/18/1984,Vietnam,1,1,4
15420638593,Duong Thanh Mai,9/21/2000,Vietnam,0,0,0
81686219263,Ly Thu Linh,2/20/1976,Vietnam,1,1,11
46499073888,Mai Gia Huong,8/8/1972,Vietnam,1,0,4
66661965553,Nguyen Thu Huong,11/9/1984,Vietnam,1,1,1
42246995066,Trinh My Phong,1/17/1952,Vietnam,1,0,21
39767182282,Trinh Phuong Mai,2/2/1970,Vietnam,1,1,23
58051305026,Vo Minh Hieu,6/26/1968,Vietnam,0,0,0
29191090251,Ly Thanh Quy,3/5/1970,Vietnam,0,0,0
84141632009,Vo Ngoc Giang,1/17/1973,Vietnam,0,0,0
52123819564,To Xuan Thao,1/21/1971,Vietnam,1,1,1
36461172337,Vu Thuy Loc,3/25/1995,Vietnam,1,1,2
33817905215,Doan Tuyet Nam,1/15/1968,Vietnam,1,0,1
59264408234,Ngo Manh Hoa,12/6/1993,Vietnam,1,0,4
55822227686,Huynh Quoc Vy,12/30/1974,Vietnam,0,0,5
88359779704,Ly Dinh Nhat,10/13/1985,Vietnam,1,0,4
44465679772,Do Tuan Nghia,6/20/1972,Vietnam,0,0,7
59327715185,Trinh Duc Hieu,11/15/1979,Vietnam,1,1,5
55856512822,Vo Tuan Toan,9/3/1993,Vietnam,0,0,7
47526059430,Kieu Thanh Nghia,3/4/1935,Vietnam,1,0,2
93879868669,Hoang Xuan Hoa,9/29/1943,Vietnam,0,0,0
59890624269,Bui Bao Tai,3/1/2001,Vietnam,1,1,1
43871103378,Duong Tuyet Son,12/31/1996,Vietnam,1,0,1
47794496477,Vu Anh Khoa,12/26/2005,Vietnam,1,1,1
83564737615,Chau Diem Vy,1/24/2002,Vietnam,1,0,1
56259550518,Lam Xuan Dat,6/2/1976,Vietnam,0,0,1
43851070822,Pham Anh Nam,2/20/2004,Vietnam,1,1,1
33311126502,Dang Ngoc Trang,11/5/1973,Vietnam,0,0,0
11745371054,Dao Thanh Nam,5/10/1998,Vietnam,0,0,1
94709415785,Dao Dinh Toan,7/27/1970,Vietnam,0,0,12
69789059133,Phan Diem Cuong,10/8/1972,Vietnam,1,1,3
29740812542,Do Quang Loc,4/10/1969,Vietnam,1,1,3
37484501909,Lam Tuan Trang,8/5/1981,Vietnam,1,1,9
62158369360,Dang Ngoc Lan,11/28/1956,Vietnam,0,0,5
69364837307,Ly Phuong Trung,6/11/1940,Vietnam,1,1,1
89981651758,Hoang Tuyet Hoa,9/2/1978,Vietnam,0,0,2
